OBJECTID,FEATURETYPE,DESCRIPTON,CLASS,FACILITY_NAME,FACILITY_OPERATIONALSTATUS,FACILITY_ADDRESS,ABS_SUBURB,FACILITY_STATE,ABS_POSTCODE,FACILITY_ATTRIBUTE_SOURCE,FACILITY_ATTRIBUTE_DATE,FACILITY_SOURCE,FACILITY_DATE,FACILITY_SPATIAL_CONFIDENCE,FACILITY_REVISED,COMMENT,FACILITY_LAT,FACILITY_LONG,VALIDATED,GNAF_BUILDING_NAME,GNAF_ADDRESS_DETAIL_PID,GNAF_FORMATTED_ADDRESS,GNAF_CONFIDENCE,GNAF_POSTCODE,GNAF_SUBURB,DISTANCE_TO_GNAF,GNAF_LAT,GNAF_LONG
7869,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,TANNUM SANDS - BOYNE ISLAND,OPERATIONAL,,TANNUM SANDS,QUEENSLAND,4680,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.948956,151.370457,,,,,,,,,,
7870,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BOOUBYJAN BOONARA RURAL,OPERATIONAL,BURNETT HIGHWAY,TANSEY,QUEENSLAND,4601,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-26.044490824,152.05141611,,,,,,,,,,
7871,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,TARA,OPERATIONAL,,TARA,QUEENSLAND,4421,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-27.2781,150.4599,,,,,,,,,,
7872,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,TAROOM,OPERATIONAL,,TAROOM,QUEENSLAND,4420,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-25.63982,149.800632,,,,,,,,,,
7873,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TEXAS,OPERATIONAL,,TEXAS,QUEENSLAND,4385,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-28.857515,151.178449,,,,,,,,,,
7874,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,THALLON STATION,OPERATIONAL,,THALLON,QUEENSLAND,4497,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-28.639074,148.864553,,,,,,,,,,
7875,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,YOWAH,OPERATIONAL,,THARGOMINDAH,QUEENSLAND,4492,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-27.984218,144.580558,,,,,,,,,,
7876,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,MOUNT ISA,OPERATIONAL,,THE GAP,QUEENSLAND,4825,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-20.725227,139.497833,,,,,,,,,,
7877,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,GREAT KEPPEL ISLAND,OPERATIONAL,,THE KEPPELS,QUEENSLAND,4700,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.172857,150.962822,,,,,,,,,,
7878,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,GREAT KEPPEL ISLAND RURAL,OPERATIONAL,GREAT KEPPEL ISLAND RESORT,THE KEPPELS,QUEENSLAND,4700,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.18307,150.93735,,,,,,,,,,
7879,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,THEODORE,OPERATIONAL,,THEODORE,QUEENSLAND,4719,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-24.94753,150.075436,,,,,,,,,,
7880,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,KAJABBI,OPERATIONAL,,THREE RIVERS,QUEENSLAND,4824,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-20.033403,140.040894,,,,,,,,,,
7881,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,TIARO,OPERATIONAL,,TIARO,QUEENSLAND,4650,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-25.7101,152.588,,,,,,,,,,
7882,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,TIERI,OPERATIONAL,,TIERI,QUEENSLAND,4709,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.038167,148.345105,,,,,,,,,,
7883,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WESTERN,OPERATIONAL,,TOOWONG,QUEENSLAND,4066,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-27.4908,152.9931,,,,,,,,,,
7884,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,TRINITY BEACH,OPERATIONAL,,TRINITY BEACH,QUEENSLAND,4879,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-16.7902,145.687,,,,,,,,,,
7885,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,TULLY,OPERATIONAL,,TULLY,QUEENSLAND,4854,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-17.931877,145.925114,,,,,,,,,,
7886,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WALKERSTON,OPERATIONAL,,WALKERSTON,QUEENSLAND,4751,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-21.159354,149.060775,,,,,,,,,,
7887,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WANDOAN,OPERATIONAL,,WANDOAN,QUEENSLAND,4419,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-26.1244,149.9631,,,,,,,,,,
7888,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WARRILL VIEW RURAL,OPERATIONAL,CORNER OF ROSEWOOD ROAD AND BATH R,WARRILL VIEW,QUEENSLAND,4307,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-27.82479,152.61443,,,,,,,,,,
7889,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WARWICK,OPERATIONAL,,WARWICK,QUEENSLAND,4370,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-28.2158,152.0338,,,,,,,,,,
7890,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,MORNINGTON ISLAND,OPERATIONAL,,WELLESLEY ISLANDS,QUEENSLAND,4892,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-16.625,139.1724,,,,,,,,,,
7891,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MORNINGTON ISLAND,OPERATIONAL,,WELLESLEY ISLANDS,QUEENSLAND,4892,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-16.665883,139.177865,,,,,,,,,,
7892,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ROCKHAMPTON HELICOPTER,OPERATIONAL,,WEST ROCKHAMPTON,QUEENSLAND,4700,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.378049,150.478631,,,,,,,,,,
7893,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WESTWOOD STATION,OPERATIONAL,,WESTWOOD,QUEENSLAND,4702,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.618012,150.156941,,,,,,,,,,
7894,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,HAMILTON ISLAND,OPERATIONAL,,WHITSUNDAYS,QUEENSLAND,4803,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-20.3502,148.9501,,,,,,,,,,
7895,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TOOWOOMBA HELICOPTER,OPERATIONAL,,WILSONTON,QUEENSLAND,4350,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-27.543627,151.910341,,,,,,,,,,
7896,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WONDAI,OPERATIONAL,,WONDAI,QUEENSLAND,4606,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-26.320942,151.87653,,,,,,,,,,
7897,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOODBURY RURAL,OPERATIONAL,628 WOODBURY ROAD,WOODBURY,QUEENSLAND,4703,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.02421,150.68902,,,,,,,,,,
7898,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WOODFORD,OPERATIONAL,,WOODFORD,QUEENSLAND,4514,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-26.9423,152.761,,,,,,,,,,
7899,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,GOODWOOD RURAL,OPERATIONAL,LOT 121 GOODWOOD ROAD,WOODGATE,QUEENSLAND,4660,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-25.146392331,152.41051692,,,,,,,,,,
7900,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WOORABINDA,OPERATIONAL,,WOORABINDA,QUEENSLAND,4713,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-24.1321,149.4556,,,,,,,,,,
7901,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WOORABINDA,OPERATIONAL,,WOORABINDA,QUEENSLAND,4713,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-24.130459,149.455479,,,,,,,,,,
7902,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WOWAN STATION,OPERATIONAL,,WOWAN,QUEENSLAND,4702,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.906214,150.196691,,,,,,,,,,
7903,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WOWAN,OPERATIONAL,,WOWAN,QUEENSLAND,4702,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-23.905749,150.196993,,,,,,,,,,
7904,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WYANDRA,OPERATIONAL,,WYANDRA,QUEENSLAND,4489,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-27.244371,145.970566,,,,,,,,,,
7905,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,PURONO RURAL,OPERATIONAL,PURONO PARKWAY,YABULU,QUEENSLAND,4818,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-19.197637111,146.5830496,,,,,,,,,,
7906,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,YARRABAH,OPERATIONAL,,YARRABAH,QUEENSLAND,4871,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-16.907491,145.865235,,,,,,,,,,
7907,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,YARRAMAN,OPERATIONAL,,YARRAMAN,QUEENSLAND,4614,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-26.841603,151.982867,,,,,,,,,,
7908,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,YULEBA,OPERATIONAL,,YULEBA,QUEENSLAND,4427,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,,NO GNAF POINT,-26.611508,149.38311,,,,,,,,,,
7909,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HITHERGREEN DISTRICT,OPERATIONAL,,ABBA RIVER,WESTERN AUSTRALIA,6280,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-33.673392431,115.50310333,,,GAWA_162265986,910 LUDLOW-HITHERGREEN ROAD,1,6280,ABBA RIVER,512,-33.676714,115.499264
7910,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,VASSE,OPERATIONAL,,ABBEY,WESTERN AUSTRALIA,6280,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-33.67053,115.25956055,,,GAWA_162268331,25 PRIES ROAD,1,6280,ABBEY,192,-33.66887614,115.2589614
7911,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ALBANY POLICE STATION,OPERATIONAL,210 STIRLING TERRACE,ALBANY,WESTERN AUSTRALIA,6330,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,,,-35.027234326,117.88135208,,,GAWA_149057147,210 STIRLING TERRACE,1,6330,ALBANY,37,-35.02707364,117.88170557
7912,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,ALLANSON,OPERATIONAL,,ALLANSON,WESTERN AUSTRALIA,6225,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-33.334788889,116.09865222,,,GAWA_146961531,27 BEDLINGTON STREET,1,6225,ALLANSON,11,-33.33487,116.09858
7913,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,ARDATH,OPERATIONAL,,ARDATH,WESTERN AUSTRALIA,6419,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-32.029825,118.09353389,,,GAWA_147051819,10 YORK STREET,2,6419,ARDATH,84,-32.02908103,118.09366843
7914,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,ARGYLE / IRISHTOWN,OPERATIONAL,,ARGYLE,WESTERN AUSTRALIA,6239,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-33.553396111,115.76733778,,,GAWA_161030933,227 KNIGHTS ROAD,0,6239,ARGYLE,43,-33.55375026,115.76716208
7915,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,ARMADALE,OPERATIONAL,,ARMADALE,WESTERN AUSTRALIA,6112,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-32.151578873,116.01292518,,FIRE STATION - ARMADALE,GAWA_160661898,438 GREEN AVENUE,1,6112,ARMADALE,18,-32.15172,116.01301
7916,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,ARMADALE,OPERATIONAL,,ARMADALE,WESTERN AUSTRALIA,6112,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-32.151578873,116.01292518,,FIRE STATION - ARMADALE,GAWA_160661898,438 GREEN AVENUE,1,6112,ARMADALE,18,-32.15172,116.01301
7917,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ARMADALE POLICE STATION,OPERATIONAL,23 PROSPECT ROAD,ARMADALE,WESTERN AUSTRALIA,6112,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,,,-32.15118525,116.01719439,,ARMADALE POLICE STATION,GAWA_148743077,23 PROSPECT ROAD,1,6112,ARMADALE,42,-32.15156302,116.01713167
7918,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,ARTHUR RIVER,OPERATIONAL,,ARTHUR RIVER,WESTERN AUSTRALIA,6315,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-33.418983218,117.03985791,,,GAWA_162718769,1660 BOKAL-EAST ARTHUR ROAD,2,6315,ARTHUR RIVER,29,-33.41896483,117.03954913
7919,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WANNEROO CENTRAL,OPERATIONAL,,ASHBY,WESTERN AUSTRALIA,6065,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-31.731644984,115.79141295,,,GAWA_149218392,1204 WANNEROO ROAD,1,6065,ASHBY,227,-31.73123016,115.7937548
7920,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WANNEROO FIRE SUPPORT,OPERATIONAL,,ASHBY,WESTERN AUSTRALIA,6065,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-31.731644984,115.79141295,,,GAWA_149218392,1204 WANNEROO ROAD,1,6065,ASHBY,227,-31.73123016,115.7937548
7921,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,AUGUSTA,OPERATIONAL,,AUGUSTA,WESTERN AUSTRALIA,6290,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,,,-34.315410165,115.1566996,,,GAWA_146952630,62 ALLNUT TERRACE,2,6290,AUGUSTA,15,-34.31554,115.15666
7922,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,AUGUSTA,OPERATIONAL,DONOVAN STREET,AUGUSTA,WESTERN AUSTRALIA,6290,WA ST JOHN AMBULANCE,,WA ST JOHN AMBULANCE,,,,,-34.3062135,115.1573161,,,GAWA_718483996,12 DONOVAN STREET,0,6290,AUGUSTA,1,-34.30621451,115.15733111
7923,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,AUGUSTA POLICE STATION,OPERATIONAL,3 HILLVIEW ROAD,AUGUSTA,WESTERN AUSTRALIA,6290,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,,,-34.31724122,115.1572326,,AUGUSTA POLICE STATION,GAWA_163273333,3 HILLVIEW ROAD,1,6290,AUGUSTA,19,-34.3172492,115.15743446
